OTU	A1	A10	A11	A12	A2	A3	A4	A5	A6	A7	A8	A9	B1	B10	B11	B12	B2	B3	B4	B5	B6	B7	B8	B9	C1	C10	C11	C12	C2	C3	C4	C5	C6	C7	C8	C9	
cda3417f582d6d09735df5c26c279874	0	0	15	14	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
cdb40678eb86bd7dc1bbed873f9d7c1b	6	0	4	4	5	0	6	5	0	0	9	8	0	0	0	5	0	0	0	0	0	0	4	4	11	0	7	4	6	7	0	7	7	10	4	7	
ce0837f50ab0a7abc73bddc82e8b55e6	0	0	28	18	0	0	27	16	0	0	21	23	351	0	0	41	340	565	1216	842	979	231	415	234	0	0	0	0	0	38	0	0	0	0	0	42	
ce1e30fbd2fe82cf4ac601a3f5cfa599	0	0	0	0	0	0	0	0	0	0	0	0	19	0	16	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	14	0	18	0	
ce20ae24df6410d257bf3f55c75e9e47	29	20	24	16	20	22	0	11	12	28	44	21	0	28	54	27	0	0	9	0	0	0	0	0	0	31	19	23	0	0	0	0	0	0	0	0	
ce288ae3aeaef14f88127e0db2f7784c	51	15	0	0	39	45	0	0	0	0	72	9	12	0	0	0	0	0	0	0	0	0	0	0	14	20	14	17	23	37	0	0	0	18	0	26	
ce3cbbb403a0497b8456577ff17db5fe	0	0	0	0	0	0	0	0	0	0	0	0	0	13	26	23	0	0	0	0	0	0	0	0	0	54	27	35	0	0	124	100	82	0	83	51	
ce45177956bbded6b4cd6657db3c50b5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	
ce5af4d3ef8027cb6ca514ee0f1c1967	0	0	0	28	8	0	0	0	0	0	25	0	0	171	199	199	0	6	0	0	0	0	12	0	0	8	0	0	0	4	0	0	0	0	0	0	
ce65fce9fe4844bcc30786828d45f21a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	
ce73741fbdb1bb475d24148591577c98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	18	0	19	8	
ce7a2407ed838da5a4c2691f45431b43	0	0	0	0	0	0	0	0	0	0	5	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ce8d8085957327a86c456355150208d2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ce988f9dee7c93a55f98067ffe4399f8	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ce9fdf6bdd41e92bf9ce364cb36a6fb0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	
ceaec4b3e38be8caaaf3ba52277fc320	0	0	0	0	0	0	0	0	0	0	0	0	513	0	0	0	1079	315	54	51	49	915	707	875	162	0	15	0	160	116	0	5	0	82	0	0	
ceb53c56744a860ce6c7536e5b736096	0	0	0	0	6	0	0	0	0	0	0	0	21	93	67	69	4	24	0	0	0	25	13	22	8	0	0	0	0	10	0	0	0	0	0	0	
cedbded33534d4490c43db4abd2d885f	29	0	0	0	36	40	0	33	0	0	40	0	0	0	0	29	0	0	0	0	0	0	0	0	0	93	55	40	0	0	0	0	0	0	0	64	
cee6a074b442b94ada6d326988dfdb05	26	0	0	23	29	0	22	22	0	0	43	24	0	30	24	35	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	
cf015ff505ec71a7b5f531c078e681cd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	3	0	0	0	0	0	0	0	0	0	0	0	0	
cf20a3507ef5c7a1942413d8057b1f1e	18	14	17	18	29	20	19	16	0	0	27	12	11	12	16	12	8	0	0	0	0	0	0	0	11	0	0	0	21	16	17	15	11	12	17	0	
cf44d9a2956c3d742df2f1e0ea3c1930	37	0	0	0	37	0	0	0	0	0	38	43	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
cf5a0b907eecc594b8386f7a62a256c3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
cf79a43ab1422df2fa5f94621201eae8	169	127	136	132	177	59	135	130	82	34	157	31	0	105	71	59	0	0	0	0	0	0	0	0	0	0	0	7	0	0	72	75	68	0	73	0	
cf8a3105519bf4995769966f6a8c6948	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
cf8f247e328ebe10046e374135cca230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	
cf9ef6ded9a0aae4e8de1da62038a4a3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
cfa440043d17acaca64be5d51b27d2be	32	0	0	0	0	24	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
cfb5923732959275479e63684e53c0b7	26	20	21	14	28	32	14	17	0	0	27	9	0	0	0	0	8	0	0	0	0	0	14	10	0	0	0	0	9	0	0	0	0	18	0	0	
cfb74a6ad6ae05af94a1dcea08532ee5	276	98	86	64	213	192	110	85	68	99	264	105	164	181	152	186	150	185	95	124	123	82	111	145	226	683	388	574	97	246	651	706	661	44	850	795	
cfc3bd3826d89157c8e3b41f44f08d10	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	
cfcae0a4b12b644e341bcdbe6d12cf7f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	52	59	0	0	0	0	0	0	0	0	0	0	20	21	0	13	0	
cffabec582e2a6e6a6639b1d411c1389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	
cffd8f7b44bd7d963294d60cc67092dd	11	9	0	7	0	0	10	5	0	0	9	0	20	26	16	0	11	12	0	0	0	0	0	0	0	20	15	11	0	0	14	0	0	0	0	24	
d00fd0fc39dde22dbafa3f99fe9684e3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
d01a2b26a7c4aaa4b5abd6e765a70424	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
d01e5f5e68cba7e51a5b194ba7a57f36	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
d021772052ae4ce3ef95a80297d01d7e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	
d02cdd250e642aec2cbf1350090f8b6f	110	42	0	29	132	86	0	67	62	44	180	34	0	0	0	0	0	0	0	19	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
d02f4db8eaabbbcd2bf21088b897c54e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	
d036e9e00048cb16f8361cb5eaed1641	132	121	75	89	161	92	86	94	80	31	121	29	0	0	0	11	0	0	0	0	0	0	0	0	16	623	352	428	31	10	735	652	890	14	721	465	
d04c5fc4a398406e03e5be8507a7c9ac	0	0	0	0	0	0	0	8	7	0	0	0	0	27	18	17	0	0	0	0	0	0	0	0	0	5	27	16	0	0	14	47	57	0	0	0	
d05cefe8456b90f9d514f07d49cd342c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	
d088950fadeb0b09d91d8802faba5d76	231	51	43	34	170	285	49	0	0	133	149	357	68	0	0	0	56	68	0	0	0	88	52	77	75	0	0	39	91	64	114	86	51	102	52	0	
d0a152210e2ca09c67ee88a1b3a26ab3	0	0	0	12	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
d0dec61206dc026c9176ddc5ea02a0cb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
d0fc9768e97ff23d4a51396797028479	200	155	158	142	225	100	138	142	125	0	172	61	118	50	38	0	152	71	30	27	59	114	120	178	28	0	0	30	41	34	47	45	43	0	54	0	
d116330edd41e1bddcafc92403752fab	16	0	0	0	15	12	0	0	0	0	0	13	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	21	
d11ee7b7e8a81fcb9429c0c4c5c79953	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	
d122ca0ed46b22be76d7edad61c1d1f3	65	110	72	96	59	52	81	112	125	25	44	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
d14d4d55b0e205d48a75425211fed241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
d14e4f5ef648b6790ad4174a36c6619e	3	2	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	4	0	
d15116a5b63a104611c9c0f3936ac250	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
d1648e1b0896d9377739e1b383964d00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
d165da34b90732d51cc156c5100e56b6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
d16a4faef202f2f76497bdd5a6f454b7	7	6	4	0	0	3	8	5	0	0	0	0	0	0	0	3	0	0	10	10	10	0	0	0	8	7	3	3	14	6	4	0	0	12	0	0	
d19923772141de0f831e5f443ad3aa07	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
d1a18479dd08adda58490115a5b616d2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	33	22	0	23	0	
d1b9d65e7652eaff4720e3ba227272d3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	
d1d21285cfe45d49c1bafa84b97dd6ef	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
d1dc8dd0ed97e150e55c2b52e4b72404	0	75	74	81	0	0	105	87	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
d1fecd04003202f5e0f66e72082a9627	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
d2056d7ce9b69aef41f72d361c733f7b	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
d21c18392844f2ebdcfa33e4433b5e13	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
d2200ff13afe2d0ea9bdbdfcaa7a6f91	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	9	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
d22f78a8165e87596d30499eb4e7c669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
d23e537fe02287b174981b8f352c055c	154	92	64	66	107	85	81	141	71	54	192	18	153	193	160	151	113	117	15	10	28	79	107	155	12	0	0	0	0	16	13	0	0	0	0	0	
d24d0d15938d6d4b2a525b99850dc5f9	0	0	0	0	0	0	0	0	0	0	0	0	0	1842	1324	1538	0	0	0	0	0	0	0	0	265	2492	2156	2879	379	507	0	27	0	250	0	1866	
d25d99bb6860737ddd0194cdc7936d84	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
d26365ae6bcafbf707da640feb7fbc7a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
d27bf44ea5b6976fef5d74837801ac64	17	0	0	0	27	22	0	17	15	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
d27e253d6f9545ae6b4b36942300ed00	11	11	0	12	16	0	12	0	11	0	0	0	136	0	0	8	112	195	355	184	262	147	73	116	16	0	0	0	35	40	0	0	0	24	0	0	
d281ec62dbbc357e8b80c69460752423	0	0	17	0	0	0	25	0	0	0	0	7	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	22	0	21	0	0	0	
d2b123302fb5a94596cb2fe094c8dad7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	39	0	
d2b8382efa9509699ea09607e1cc4575	15	0	0	0	30	20	0	0	0	0	14	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	
d2c46a1db15f458d962703ba2b166c45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	12	0	13	0	
d2d3e8773e0e39b2134d978595253061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	25	19	0	16	0	
d2ddebb673d267299de1c0be77ed904d	168	41	62	43	141	172	52	46	38	65	127	109	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	132	113	0	0	6	87	0	0	
d2e353fcb573e6e712ed37046f8a2c18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	
d2f8ecf8a44d6aa013d4d62bd5fb8fb1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	
d326b3fb535fcf28754d7e98191c1d9a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
d328c29350432e5b0bcfcedd1e3f8591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	6	0	0	0	0	0	0	0	0	28	0	0	0	0	
d33d84f90d2924040cf2eb66c7abe2fc	981	1764	1942	2012	1087	1564	1833	2133	2217	217	1361	3529	192	98	131	122	188	329	1358	891	1144	288	210	175	630	591	827	515	1062	954	361	317	190	971	282	645	
d3dc9096b13fdfa78c648d4086e345cf	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	18	0	0	0	
d4148b0a5b1f9016db4a8dc221ae7c5f	136	328	367	354	146	113	448	481	316	0	154	130	0	13	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
d41d9d77c831b72bf6a38b0b21dbfdf3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
d435ba9f1216b152762f2c4966893f6a	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
d44333d6b9440d4ee48160d71d55af23	7	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
d4522da492a27fbd950958974d471c04	0	0	6	6	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	
d45736b6f82debb4d08dfca41d6847da	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	14	15	11	0	0	24	
d46a91589de2e36fdd14d0da5410283f	0	0	0	0	4	13	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	4	2	0	0	0	
d4848cd203e995d5512b8fb8dd42c04c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	134	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
d48fb6ab1723444d1c2babc76a909769	10	0	11	0	16	14	16	0	0	0	20	10	0	7	0	0	0	0	0	0	7	0	0	0	10	22	16	15	15	10	35	26	17	22	16	21	
d4d386b7d01baf327f6b43aa568cb9e7	0	0	8	13	0	0	17	0	0	0	0	0	22	0	0	0	18	27	89	61	81	18	32	22	19	0	0	0	0	0	17	16	12	11	24	0	
d4e67b27ba512aba58a566f037f1994b	0	0	0	0	0	0	0	0	0	0	3	0	49	0	0	2	48	76	75	77	78	22	32	27	16	0	0	3	8	3	0	2	0	0	11	4	
d4f8d0f783cc724889c28f434833f47b	0	0	0	18	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
d517992ca877fda5d2721e9aa7709ea8	27	61	46	66	15	26	52	61	58	0	16	20	6	0	10	11	9	0	0	4	0	11	13	0	21	6	0	9	32	21	0	0	0	12	0	0	
d527f3417b48eff6d157214c06c50ad6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
d52fd50319ff6b23068def8965b932d6	26	25	27	20	26	20	32	44	23	0	46	19	14	0	12	0	14	9	39	33	51	13	0	0	44	18	0	19	74	61	0	15	0	51	18	22	
d542f8d63e391a9efec4f9693a9959a2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
d566fc10993edaa0457251ee470f9a04	0	0	0	0	0	0	0	0	0	0	0	0	0	13	15	19	0	21	0	0	0	0	0	0	0	18	0	19	0	0	0	12	17	0	0	18	
d56c8eb6e5a0fee9e2ff4d3209aa3a31	161	251	325	266	335	482	250	308	360	77	174	416	29	7	22	20	47	61	203	129	114	42	31	47	63	20	13	26	114	79	9	0	8	79	0	21	
d57a3f486ff0ef7dad8146e5038c2441	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
d5a48716d45b8f3b4d446303f65461c7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	
d5ad0512efe6d2774de434495977a693	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
d5d9fffe00b36abc2f629c81d568786c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	35	56	0	0	0	0	0	0	0	0	
d5f00d852014678800061f2b8a9c6f1b	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
d5f2ffbd75b1757a4c4e82a35afa3c2f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
d6128d5e07d8dbc04085ab2da2a518b5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
d628c2e5bb378348d89adbc21f5f9e95	61	72	44	43	49	54	61	66	39	0	30	29	0	1210	970	990	0	0	0	0	0	0	0	0	407	106	77	104	531	764	617	475	566	353	525	59	
d62e1ca20c3fc9fd31d8e7115f1d3050	45	152	61	66	41	34	45	70	111	0	62	72	36	65	44	66	20	8	15	0	25	11	16	18	209	75	62	69	241	186	92	83	99	145	70	74	
d692d5fdba519298982a24ce7983da65	206	0	0	0	171	235	0	0	0	122	149	294	64	0	0	0	68	61	0	0	0	70	46	80	86	0	0	29	89	43	58	68	39	79	0	0	
d69abeb1c14691e0ad63c8b2b315f60b	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
d6bb141610b0a85577c356fa59988e8a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	
d6c113eafb5a24607c577c0cb4780fa2	29	0	0	0	23	27	0	0	0	0	29	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
d6c7d9426794cb29a832c2cc8dc1d356	10	4	2	6	15	19	8	0	0	0	12	4	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	3	0	0	20	14	16	0	18	5	
d6c964d7a1d76f1547e809eb9b3b8dd6	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	31	0	0	0	0	15	14	18	0	0	0	0	7	0	0	0	0	0	0	0	
d6d107f1da4e1d1ed51c111b5119e963	0	0	0	0	0	28	0	0	0	0	27	7	0	41	15	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
d6dffb454cbb0b0c87367b03432c2b05	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	176	39	18	0	20	159	100	105	193	30	0	27	240	150	0	0	0	111	0	23	
d6ff71ebaf360e6071d3d9ba72d749ef	11	6	11	8	17	0	13	7	0	0	17	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
d71586878f61d30023ec8d3cc6e6f570	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
d725125bef67e933a99656e2e599cf7e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	
d74515e076e99b52b38add4343fac993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
d74bb4e09094a60ae5ef9f00ff3bd153	0	13	0	19	0	0	0	14	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
d7594c6501d6de1ba31ea55b820ff194	0	11	18	24	0	0	31	23	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
d75f887612d04541ffb57e76f315053e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	
d76870ddd86915498b0bde9ad53d8013	36	0	0	0	31	39	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
d7723ed257b757f1baa108dbd11c2e76	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
d77d2e628444a5f3ad33363380211092	0	0	0	10	8	8	11	5	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	
d7968fb94f14b22fc6d57a309e787b52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	
d7d827f0ee0f89dba3fe63fbe029664e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	13	0	
d7e2da26ce77b95e8f11021c775d040a	7	20	16	17	5	0	16	26	17	0	5	0	34	12	5	15	29	15	3	0	0	53	41	51	0	16	24	14	0	13	0	0	0	11	5	17	
d80454019ff7aed3f2123cf7e5e03bdd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	17	0	0	0	19	0	0	52	38	19	0	0	0	0	0	0	0	60	
d812395e73cdca044e0226b7df327bb8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	
d82b1898ea9d93253d31dfc85637587e	0	16	12	25	0	0	17	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
d84a22c469c7135272d4f96addf509b3	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	14	0	11	13	14	0	0	14	14	0	0	0	18	0	14	
d856b3cebca9936ea3e6df80bdccf9ec	8	0	0	7	9	2	0	6	0	0	10	5	300	0	5	6	129	196	84	40	67	68	134	147	15	0	0	0	6	0	0	0	0	0	0	2	
d858d06d8d08b01048525123c6ba7e41	4	0	11	0	5	6	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	
d866a0f52f7b23a206fd89566cbdd6ec	0	6	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
d87d9cd0452b32ece3febf43f429b4e1	0	0	0	1	0	0	0	1	6	0	2	1	0	15	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	5	
d888cd803a58d5c7fa5b39949b77092f	64	54	51	53	54	33	99	61	26	0	86	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
d88ef6ce79a03aaa2db4e2c5ec32e53b	27	16	14	17	21	14	18	30	13	0	26	8	0	32	35	20	0	12	26	0	9	10	0	14	0	48	25	47	0	0	32	39	55	0	44	61	
d89286475462c49010a4cba6d94fb0ea	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	23	23	17	0	22	8	
d894601be0742252d88fb82fe369accd	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
d89ca0b437eaca513e2b9e9b926e273e	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	6	0	
